distilbert,20ng,0.8656399362719065
distilbert,R52,0.964563862928349
distilbert,ohsumed,0.7269354439772446
distilbert,mr,0.8477771525042206
distilbert,TREC,0.984
distilbert,R8,0.9798994974874372
distilbert,wiki,0.9924330708661417
